pmid,issn,name,year,doi
10072395,1040-4651,Plant Cell,1999,
10189705,0032-0781,Plant Cell Physiol.,1999,
10196182,0021-9258,J. Biol. Chem.,1999,
10196471,0378-1119,Gene,1999,
10198075,0032-0889,Plant Physiol.,1999,
10198096,0032-0889,Plant Physiol.,1999,
10198110,0032-0889,Plant Physiol.,1999,
10205059,0036-8075,Science,1999,
10205903,0960-7412,Plant J.,1999,
10205908,0960-7412,Plant J.,1999,
10207046,0021-9258,J. Biol. Chem.,1999,
10209027,0021-9525,J. Cell Biol.,1999,
10212254,0021-9258,J. Biol. Chem.,1999,
10220464,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,1999,
10221900,0036-8075,Science,1999,
10225946,0021-9525,J. Cell Biol.,1999,
10318708,0032-0889,Plant Physiol.,1999,
10325430,0305-1048,Nucleic Acids Res.,1999,
10330469,1040-4651,Plant Cell,1999,
10348744,0036-8075,Science,1999,
10350211,0171-9335,Eur. J. Cell Biol.,1999,10.1016/S0171-9335(99)80056-9
10358052,0021-9258,J. Biol. Chem.,1999,
10359080,0014-5793,FEBS Lett.,1999,
10363371,0960-7412,Plant J.,1999,
10363372,0960-7412,Plant J.,1999,
10373488,0021-9258,J. Biol. Chem.,1999,
10380805,0167-4412,Plant Mol. Biol.,1999,
10393905,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,1999,
10397763,1059-1524,Mol. Biol. Cell,1999,
10398681,0890-9369,Genes Dev.,1999,
10406802,0261-4189,EMBO J.,1999,10.1093/emboj/18.14.3973
10417704,0960-7412,Plant J.,1999,
10417725,0960-7412,Plant J.,1999,
10420643,0032-0935,Planta,1999,10.1007/s004250050582
10427773,0032-0781,Plant Cell Physiol.,1999,
10428841,0021-9258,J. Biol. Chem.,1999,
10444599,0890-9369,Genes Dev.,1999,
10449590,1040-4651,Plant Cell,1999,
10458608,0092-8674,Cell,1999,
10465788,0890-9369,Genes Dev.,1999,
10466729,0028-0836,Nature,1999,10.1038/23500
10471743,1362-4962,Nucleic Acids Res.,1999,
10476076,0960-7412,Plant J.,1999,
10480939,0021-9258,J. Biol. Chem.,1999,
10488108,0021-9258,J. Biol. Chem.,1999,
10517851,0032-0889,Plant Physiol.,1999,
10521526,1040-4651,Plant Cell,1999,
10524631,0028-0836,Nature,1999,10.1038/44176
10531384,0021-9258,J. Biol. Chem.,1999,
10535927,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,1999,
10536025,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,1999,
10542152,0036-8075,Science,1999,
10555304,0032-0781,Plant Cell Physiol.,1999,
10557242,0032-0889,Plant Physiol.,1999,
10559440,1040-4651,Plant Cell,1999,
10561538,0006-3002,Biochim. Biophys. Acta,1999,
10570936,0014-5793,FEBS Lett.,1999,
10583378,0014-2956,Eur. J. Biochem.,1999,
10590166,1040-4651,Plant Cell,1999,
10593939,0021-9258,J. Biol. Chem.,1999,
10607296,0960-7412,Plant J.,1999,
10617574,0890-9369,Genes Dev.,1999,
10631247,0032-0889,Plant Physiol.,2000,
10636840,0021-9258,J. Biol. Chem.,2000,
10646606,0028-0836,Nature,2000,10.1038/35003214
10652124,0960-7412,Plant J.,1999,
10652141,0960-7412,Plant J.,1999,
10659709,0894-0282,Mol. Plant Microbe Interact.,2000,10.1094/MPMI.2000.13.2.191
10662863,1040-4651,Plant Cell,2000,
10715321,1040-4651,Plant Cell,2000,
10725350,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.040577697
10725357,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.050391397
10734224,0014-5793,FEBS Lett.,2000,
10737809,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,
10743655,0960-7412,Plant J.,2000,
10751170,0950-1991,Development,2000,
10758489,0960-7412,Plant J.,2000,
10759500,0032-0889,Plant Physiol.,2000,
10769244,0950-1991,Development,2000,
10788494,0021-9258,J. Biol. Chem.,2000,
10794534,0167-4412,Plant Mol. Biol.,2000,
10798620,0167-4412,Plant Mol. Biol.,2000,
10801439,0960-9822,Curr. Biol.,2000,
10806224,0032-0889,Plant Physiol.,2000,
10806350,0378-1119,Gene,2000,
10817761,0890-9369,Genes Dev.,2000,
10821279,0028-0836,Nature,2000,10.1038/35012108
10823962,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,
10824085,0022-2844,J. Mol. Evol.,2000,
10829025,0021-9258,J. Biol. Chem.,2000,10.1074/jbc.M002996200
10849347,0960-7412,Plant J.,2000,
10871276,0021-9525,J. Cell Biol.,2000,
10888666,1059-1524,Mol. Biol. Cell,2000,
10899980,1040-4651,Plant Cell,2000,
10920210,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.170283997
10926537,0036-8075,Science,2000,
10930573,0014-5793,FEBS Lett.,2000,
10938344,0032-0889,Plant Physiol.,2000,
10938365,0032-0889,Plant Physiol.,2000,
10940466,1873-2259,Plant Sci.,2000,
10945256,0916-8451,Biosci. Biotechnol. Biochem.,2000,10.1271/bbb.64.1402
10945350,0032-0781,Plant Cell Physiol.,2000,
10948212,0022-0957,J. Exp. Bot.,2000,
10948247,1040-4651,Plant Cell,2000,
10948254,1040-4651,Plant Cell,2000,
10951223,0014-2956,Eur. J. Biochem.,2000,
10954083,0026-8925,Mol. Gen. Genet.,2000,
10962025,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.170292997
10972878,0960-7412,Plant J.,2000,
10984613,0014-5793,FEBS Lett.,2000,
10990463,0261-4189,EMBO J.,2000,10.1093/emboj/19.18.4997
10995393,0890-9369,Genes Dev.,2000,
10998188,0960-7412,Plant J.,2000,
10998191,0960-7412,Plant J.,2000,
11006339,1040-4651,Plant Cell,2000,
11018516,0014-5793,FEBS Lett.,2000,
11029466,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M006721200
11029705,0960-7412,Plant J.,2000,
11042178,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M007303200
11056213,0014-5793,FEBS Lett.,2000,
11058102,1362-4962,Nucleic Acids Res.,2000,
11058127,1362-4962,Nucleic Acids Res.,2000,
11058164,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.230352397
11060021,0261-4189,EMBO J.,2000,10.1093/emboj/19.21.5701
11060042,0261-4189,EMBO J.,2000,10.1093/emboj/19.21.5916
11063707,0016-6731,Genetics,2000,
11069292,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.230433797
11069698,0960-7412,Plant J.,2000,
11074273,1873-2259,Plant Sci.,2000,
11080276,0032-0889,Plant Physiol.,2000,
11080311,0032-0889,Plant Physiol.,2000,
11089975,0028-0836,Nature,2000,10.1038/35041583
11090209,1040-4651,Plant Cell,2000,
11090219,1040-4651,Plant Cell,2000,
11090220,1040-4651,Plant Cell,2000,
11096103,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M009074200
11106401,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.97.25.13985
11108847,0014-5793,FEBS Lett.,2000,
11113141,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M009394200
11114524,0960-9822,Curr. Biol.,2000,
11115130,0960-7412,Plant J.,2000,
11115896,0032-0889,Plant Physiol.,2000,
11115898,0032-0889,Plant Physiol.,2000,
11117257,0167-4412,Plant Mol. Biol.,2000,
11121078,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2000,10.1073/pnas.97.26.14784
11129039,0026-8925,Mol. Gen. Genet.,2000,
11134419,0032-0781,Plant Cell Physiol.,2000,
11148275,0032-0781,Plant Cell Physiol.,2000,
11148282,1040-4651,Plant Cell,2000,
11148283,1040-4651,Plant Cell,2000,
11148284,1040-4651,Plant Cell,2000,
11149948,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.021465298
11156607,0890-9369,Genes Dev.,2001,
11156608,0890-9369,Genes Dev.,2001,
11157980,0021-9525,J. Cell Biol.,2001,
11158531,1040-4651,Plant Cell,2001,
11161017,0032-0889,Plant Physiol.,2001,
11161051,0032-0889,Plant Physiol.,2001,
11163790,0014-5793,FEBS Lett.,2001,
11168407,0014-2956,Eur. J. Biochem.,2001,
11179216,0261-4189,EMBO J.,2001,10.1093/emboj/20.4.713
11181729,0022-0957,J. Exp. Bot.,2001,
11202441,0167-4412,Plant Mol. Biol.,2000,
11226162,0261-4189,EMBO J.,2001,10.1093/emboj/20.1.118
11226186,1040-4651,Plant Cell,2001,
11226190,1040-4651,Plant Cell,2001,
11226193,1040-4651,Plant Cell,2001,
11226195,1040-4651,Plant Cell,2001,
11230129,0261-4189,EMBO J.,2001,10.1093/emboj/20.5.1051
11251092,1040-4651,Plant Cell,2001,
11251102,1040-4651,Plant Cell,2001,
11258484,1469-221X,EMBO Rep.,2000,10.1093/embo-reports/kvd086
11260718,0028-0836,Nature,2001,10.1038/35068589
11266554,1362-4962,Nucleic Acids Res.,2001,
11278690,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M010503200
11278923,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M011525200
11283334,1040-4651,Plant Cell,2001,
11283335,1040-4651,Plant Cell,2001,
11285278,0021-9525,J. Cell Biol.,2001,
11297514,0890-9369,Genes Dev.,2001,10.1101/gad.866801
11299381,0032-0889,Plant Physiol.,2001,
11306572,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M100153200
11309139,0960-7412,Plant J.,2001,
11316788,0890-9369,Genes Dev.,2001,10.1101/gad.197201
11335717,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M101283200
11346951,0032-0935,Planta,2001,
11352464,0167-4412,Plant Mol. Biol.,2001,
11370868,1617-4615,Mol. Genet. Genomics,2001,
11387208,0261-4189,EMBO J.,2001,10.1093/emboj/20.11.2742
11387211,0261-4189,EMBO J.,2001,10.1093/emboj/20.11.2779
11397085,0022-2836,J. Mol. Biol.,2001,10.1006/jmbi.2001.4706
11402030,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M102330200
11402161,1040-4651,Plant Cell,2001,
11402167,1040-4651,Plant Cell,2001,
11402190,0032-0889,Plant Physiol.,2001,
11410368,0378-1119,Gene,2001,
11414611,0167-4412,Plant Mol. Biol.,2001,
11427685,0032-0781,Plant Cell Physiol.,2001,
11429410,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M104652200
11431566,0036-8075,Science,2001,10.1126/science.1060972
11432957,0022-0957,J. Exp. Bot.,2001,
11432958,0022-0957,J. Exp. Bot.,2001,
11434463,1341-7568,Genes Genet. Syst.,2001,
11439126,0960-7412,Plant J.,2001,
11442055,0167-4412,Plant Mol. Biol.,2001,
11442063,0167-4412,Plant Mol. Biol.,2001,
11443110,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M100506200
11449048,1040-4651,Plant Cell,2001,
11449057,1040-4651,Plant Cell,2001,
11459834,0890-9369,Genes Dev.,2001,10.1101/gad.203201
11461903,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M103140200
11479572,1087-0156,Nat. Biotechnol.,2001,10.1038/90831
11489176,0960-7412,Plant J.,2001,
11489181,0960-7412,Plant J.,2001,
11489192,0960-7412,Plant J.,2001,
11489193,0960-7412,Plant J.,2001,
11509693,0036-8075,Science,2001,10.1126/science.1063630
11511543,0890-9369,Genes Dev.,2001,10.1101/gad.204401
11513956,0006-3002,Biochim. Biophys. Acta,2001,
11522840,1362-4962,Nucleic Acids Res.,2001,
11522909,0032-0781,Plant Cell Physiol.,2001,
11526245,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.181304598
11532180,0960-7412,Plant J.,2001,
11532937,0261-4189,EMBO J.,2001,10.1093/emboj/20.17.4730
11544183,0890-9369,Genes Dev.,2001,10.1101/gad.918101
11549763,1040-4651,Plant Cell,2001,
11549766,1040-4651,Plant Cell,2001,
11553816,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.181331498
11554751,0006-291X,Biochem. Biophys. Res. Commun.,2001,10.1006/bbrc.2001.5588
11562366,0021-9258,J. Biol. Chem.,2001,10.1074/jbc.M106637200
11565032,0028-0836,Nature,2001,10.1038/35095061
11574472,0261-4189,EMBO J.,2001,10.1093/emboj/20.19.5400
11575719,0167-4412,Plant Mol. Biol.,2001,
11575725,0167-4412,Plant Mol. Biol.,2001,
11577192,0032-0781,Plant Cell Physiol.,2001,
11581165,0890-9369,Genes Dev.,2001,10.1101/gad.915001
11585796,0950-1991,Development,2001,
11591731,0021-9525,J. Cell Biol.,2001,10.1083/jcb.200107126
11593047,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.211423998
11595795,1040-4651,Plant Cell,2001,
11595796,1040-4651,Plant Cell,2001,
11595802,1040-4651,Plant Cell,2001,
11606728,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.221252798
11676033,0916-8451,Biosci. Biotechnol. Biochem.,2001,10.1271/bbb.65.2113
11691919,1362-4962,Nucleic Acids Res.,2001,
11691995,0036-8075,Science,2001,10.1126/science.1065022
11698668,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.241507798
11701877,1040-4651,Plant Cell,2001,
11701881,1040-4651,Plant Cell,2001,
11701887,1040-4651,Plant Cell,2001,
11703093,1522-4724,Mol. Cell Biol. Res. Commun.,2001,10.1006/mcbr.2001.0302
11706177,0032-0889,Plant Physiol.,2001,
11706203,0032-0889,Plant Physiol.,2001,
11711433,0890-9369,Genes Dev.,2001,10.1101/gad.205401
11713520,0028-0836,Nature,2001,10.1038/35104500
11716523,0006-291X,Biochem. Biophys. Res. Commun.,2001,10.1006/bbrc.2001.6020
11717467,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.241340898
11719511,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M108575200
11722763,0960-7412,Plant J.,2001,
11722768,0960-7412,Plant J.,2001,
11725951,0167-4412,Plant Mol. Biol.,2001,
11726713,0032-0781,Plant Cell Physiol.,2001,
11731464,0950-1991,Development,2001,
11733507,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M106532200
11739388,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M108777200
11742986,0261-4189,EMBO J.,2001,10.1093/emboj/20.24.7096
11743109,0032-0889,Plant Physiol.,2001,
11743110,0032-0889,Plant Physiol.,2001,
11743111,0032-0889,Plant Physiol.,2001,
11743114,0032-0889,Plant Physiol.,2001,
11743115,0032-0889,Plant Physiol.,2001,
11751640,0890-9369,Genes Dev.,2001,10.1101/gad.931001
11752373,1040-4651,Plant Cell,2001,
11752383,1040-4651,Plant Cell,2001,
11752391,1040-4651,Plant Cell,2001,
11752472,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2001,10.1073/pnas.261585098
11784318,0014-2956,Eur. J. Biochem.,2002,
11788755,0032-0889,Plant Physiol.,2002,
11807141,0022-0957,J. Exp. Bot.,2002,
11821043,0014-5793,FEBS Lett.,2002,
11826297,1040-4651,Plant Cell,2002,
11826298,1040-4651,Plant Cell,2002,
11826301,1040-4651,Plant Cell,2002,
11826309,1040-4651,Plant Cell,2002,
11828029,0032-0781,Plant Cell Physiol.,2002,
11842180,0032-0889,Plant Physiol.,2002,10.1104/pp.010625
11844103,0960-7412,Plant J.,2002,
11845211,0028-0836,Nature,2002,10.1038/415806a
11847307,1095-9203,Science,2002,10.1126/science.1067554
11851908,0960-7412,Plant J.,2001,
11852101,0014-5793,FEBS Lett.,2002,
11854419,1059-1524,Mol. Biol. Cell,2002,10.1091/mbc.01-08-0427
11862947,0960-7412,Plant J.,2002,
11867638,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M200913200
11870776,0173-0835,Electrophoresis,2002,10.1002/1522-2683(200202)23:4<640::AID-ELPS640>3.0.CO;2-F
11874578,0960-7412,Plant J.,2002,
11877375,0890-9369,Genes Dev.,2002,10.1101/gad.964602
11884687,1040-4651,Plant Cell,2002,
11889033,0261-4189,EMBO J.,2002,10.1093/emboj/21.6.1267
11889039,0261-4189,EMBO J.,2002,10.1093/emboj/21.6.1339
11891240,0032-0889,Plant Physiol.,2002,10.1104/pp.010642
11891249,0032-0889,Plant Physiol.,2002,10.1104/pp.010519
11891256,0032-0889,Plant Physiol.,2002,10.1104/pp.010770
11907339,0022-1317,J. Gen. Virol.,2002,10.1099/0022-1317-83-4-885
11916973,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M201286200
11919680,0172-8083,Curr. Genet.,2002,10.1007/s00294-002-0271-5
11943170,0014-5793,FEBS Lett.,2002,
11943178,0014-5793,FEBS Lett.,2002,
11950973,0032-0889,Plant Physiol.,2002,10.1104/pp.010857
11959844,0890-9369,Genes Dev.,2002,10.1101/gad.221702
11970900,1534-5807,Dev. Cell,2002,
11971134,1040-4651,Plant Cell,2002,
11971146,1040-4651,Plant Cell,2002,
11977080,0886-1544,Cell Motil. Cytoskeleton,2002,10.1002/cm.10029
11978870,0032-0781,Plant Cell Physiol.,2002,
12006496,0261-4189,EMBO J.,2002,10.1093/emboj/21.10.2441
12006626,0021-9533,J. Cell. Sci.,2002,
12007405,0092-8674,Cell,2002,
12008900,0167-4412,Plant Mol. Biol.,2002,
12010467,1399-3054,Physiol Plant,2002,
12023303,0890-9369,Genes Dev.,2002,10.1101/gad.969702
12024044,0270-7306,Mol. Cell. Biol.,2002,
12028569,0960-7412,Plant J.,2002,
12029464,0032-0935,Planta,2002,10.1007/s00425-001-0728-7
12032082,0261-4189,EMBO J.,2002,10.1093/emboj/21.11.2692
12033984,0264-6021,Biochem. J.,2002,10.1042/BJ20020322
12034890,1040-4651,Plant Cell,2002,
12034902,1040-4651,Plant Cell,2002,
12039957,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M202916200
12040093,0032-0781,Plant Cell Physiol.,2002,
12047628,0960-7412,Plant J.,2002,
12056412,1340-2838,DNA Res.,2002,
12058059,1059-1524,Mol. Biol. Cell,2002,10.1091/mbc.E02-02-0077
12061901,0960-7412,Plant J.,2002,
12063244,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M111632200
12065405,0261-4189,EMBO J.,2002,10.1093/emboj/cdf300
12065421,0261-4189,EMBO J.,2002,10.1093/emboj/cdf285
12068098,0032-0889,Plant Physiol.,2002,10.1104/pp.003970
12068099,0032-0889,Plant Physiol.,2002,10.1104/pp.001602
12068105,0032-0889,Plant Physiol.,2002,10.1104/pp.020002
12068107,0032-0889,Plant Physiol.,2002,10.1104/pp.001842
12081650,1356-9597,Genes Cells,2002,
12084823,1040-4651,Plant Cell,2002,
12084824,1040-4651,Plant Cell,2002,
12084833,1040-4651,Plant Cell,2002,
12101120,0890-9369,Genes Dev.,2002,10.1101/gad.229402
12101128,0890-9369,Genes Dev.,2002,10.1101/gad.220402
12119372,1040-4651,Plant Cell,2002,
12119373,1040-4651,Plant Cell,2002,
12119377,1040-4651,Plant Cell,2002,
12119380,1040-4651,Plant Cell,2002,
12130786,1095-9203,Science,2002,10.1126/science.1073633
12140326,1362-4962,Nucleic Acids Res.,2002,
12147736,0022-0957,J. Exp. Bot.,2002,
12148529,0960-7412,Plant J.,2002,
12148535,0960-7412,Plant J.,2002,
12148538,0960-7412,Plant J.,2002,
12150928,0092-8674,Cell,2002,
12150929,0092-8674,Cell,2002,
12154131,0032-0781,Plant Cell Physiol.,2002,
12154138,0032-0781,Plant Cell Physiol.,2002,
12169662,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2002,10.1073/pnas.162339999
12169665,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2002,10.1073/pnas.172032599
12172018,1040-4651,Plant Cell,2002,
12172020,1040-4651,Plant Cell,2002,
12172031,1040-4651,Plant Cell,2002,
12175017,0167-4412,Plant Mol. Biol.,2002,
12175019,0167-4412,Plant Mol. Biol.,2002,
12176323,0092-8674,Cell,2002,
12177442,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2002,10.1073/pnas.172390399
12177468,0032-0889,Plant Physiol.,2002,10.1104/pp.003780
12177470,0032-0889,Plant Physiol.,2002,10.1104/pp.003798
12177474,0032-0889,Plant Physiol.,2002,10.1104/pp.003087
12177483,0032-0889,Plant Physiol.,2002,10.1104/pp.003251
12182706,0960-7412,Plant J.,2002,
12182707,0960-7412,Plant J.,2002,
12183380,0950-1991,Development,2002,
12184815,1474-760X,Genome Biol.,2002,
12186950,0021-9533,J. Cell. Sci.,2002,
12198497,1465-7392,Nat. Cell Biol.,2002,10.1038/ncb844
12207015,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M205632200
12215501,1040-4651,Plant Cell,2002,
12215502,1040-4651,Plant Cell,2002,
12215511,1040-4651,Plant Cell,2002,
12215516,1040-4651,Plant Cell,2002,
12217076,0264-6021,Biochem. J.,2002,10.1042/BJ20021291
12225661,0960-9822,Curr. Biol.,2002,
12225668,0960-9822,Curr. Biol.,2002,
12226489,0032-0889,Plant Physiol.,2002,10.1104/pp.006288
12354913,0032-0781,Plant Cell Physiol.,2002,
12354925,0032-0781,Plant Cell Physiol.,2002,
12366803,0960-7412,Plant J.,2002,
12368288,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M207477200
12368496,1040-4651,Plant Cell,2002,
12368503,1040-4651,Plant Cell,2002,
12374303,0167-4412,Plant Mol. Biol.,2002,
12376641,0032-0889,Plant Physiol.,2002,10.1104/pp.008110
12379796,0022-0957,J. Exp. Bot.,2002,
12381738,0021-9258,J. Biol. Chem.,2002,10.1074/jbc.M204254200
12383081,0960-7412,Plant J.,2002,
12383082,0960-7412,Plant J.,2002,
12403712,0950-1991,Development,2002,
12410806,0960-7412,Plant J.,2002,
12413398,0264-6021,Biochem. J.,2003,10.1042/BJ20021125
12417697,1040-4651,Plant Cell,2002,
12417701,1040-4651,Plant Cell,2002,
12424338,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2002,10.1073/pnas.222550399
12427989,0032-0889,Plant Physiol.,2002,10.1104/pp.102.010918
12427990,0032-0889,Plant Physiol.,2002,10.1104/pp.011353
12427991,0032-0889,Plant Physiol.,2002,10.1104/pp.011742
12427994,0032-0889,Plant Physiol.,2002,10.1104/pp.009480
12427997,0032-0889,Plant Physiol.,2002,10.1104/pp.010280
12444417,1438-793X,Funct. Integr. Genomics,2002,10.1007/s10142-002-0077-z
12445118,0960-7412,Plant J.,2002,
12447444,0028-0836,Nature,2002,10.1038/nature01139
12456757,0022-0957,J. Exp. Bot.,2003,
12459457,0014-5793,FEBS Lett.,2002,
12461128,0032-0781,Plant Cell Physiol.,2002,
12468730,1040-4651,Plant Cell,2002,
12468741,1040-4651,Plant Cell,2002,
12472682,0960-7412,Plant J.,2002,
12481062,0032-0889,Plant Physiol.,2002,10.1104/pp.008599
12482876,0021-9258,J. Biol. Chem.,2003,10.1074/jbc.M209694200
12482914,0021-9533,J. Cell. Sci.,2003,
12492832,0960-7412,Plant J.,2002,
12492836,0960-7412,Plant J.,2002,
12506203,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2003,10.1073/pnas.252641899
12509519,1040-4651,Plant Cell,2003,
12509525,1040-4651,Plant Cell,2003,
12514139,0261-4189,EMBO J.,2003,10.1093/emboj/cdg034
12514140,0261-4189,EMBO J.,2003,10.1093/emboj/cdg033
12526807,0092-8674,Cell,2002,
12529529,0032-0889,Plant Physiol.,2003,10.1104/pp.011460
12530963,1534-5807,Dev. Cell,2003,
12533513,0890-9369,Genes Dev.,2003,10.1101/gad.244103
12533795,1526-954X,Genesis,2003,10.1002/gene.10172
12535344,0960-7412,Plant J.,2003,
12553879,0264-6021,Biochem. J.,2003,10.1042/BJ20021946
12553900,0092-8674,Cell,2003,
12553910,0092-8674,Cell,2003,
12566584,1040-4651,Plant Cell,2003,
12566589,1040-4651,Plant Cell,2003,
12569402,0032-0935,Planta,2003,10.1007/s00425-002-0935-x
12571277,0021-9533,J. Cell. Sci.,2003,
12574634,1095-9203,Science,2003,10.1126/science.1079978
12581307,0960-7412,Plant J.,2003,
12581310,0960-7412,Plant J.,2003,
12581316,0960-7412,Plant J.,2003,
12581526,0092-8674,Cell,2003,
12586869,0032-0889,Plant Physiol.,2003,10.1104/pp.009985
12589039,1059-1524,Mol. Biol. Cell,2003,10.1091/mbc.E02-08-0509
12602868,0167-4412,Plant Mol. Biol.,2003,
12602871,0167-4412,Plant Mol. Biol.,2003,
12602947,0171-9335,Eur. J. Cell Biol.,2003,
12606038,0014-5793,FEBS Lett.,2003,
12609031,0960-7412,Plant J.,2003,
12609034,0960-7412,Plant J.,2003,
12609049,0960-7412,Plant J.,2003,
12615944,1040-4651,Plant Cell,2003,
12631323,0960-7412,Plant J.,2003,
12642673,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2003,10.1073/pnas.0530206100
12646039,0264-6021,Biochem. J.,2003,10.1042/BJ20021123
12650615,0167-4412,Plant Mol. Biol.,2003,
12657652,0021-9258,J. Biol. Chem.,2003,10.1074/jbc.M210538200
12664275,0033-183X,Protoplasma,2003,10.1007/s00709-002-0049-0
12671086,1040-4651,Plant Cell,2003,
12672693,0890-9369,Genes Dev.,2003,10.1101/gad.1077503
12678503,1420-682X,Cell. Mol. Life Sci.,2003,
12678562,0167-4412,Plant Mol. Biol.,2003,
12678916,0264-6021,Biochem. J.,2003,10.1042/BJ20030159
12681307,1065-6995,Cell Biol. Int.,2003,
12681508,0014-5793,FEBS Lett.,2003,
12682009,0261-4189,EMBO J.,2003,10.1093/emboj/cdg190
12689351,1471-2091,BMC Biochem.,2003,
12692311,0032-0889,Plant Physiol.,2003,10.1104/pp.014712
12692332,0032-0889,Plant Physiol.,2003,10.1104/pp.102.016808
12707279,0021-9258,J. Biol. Chem.,2003,10.1074/jbc.M302077200
12711688,1362-4962,Nucleic Acids Res.,2003,
12713536,0960-7412,Plant J.,2003,
12724533,1040-4651,Plant Cell,2003,
12724534,1040-4651,Plant Cell,2003,
12724535,1040-4651,Plant Cell,2003,
12743031,0261-4189,EMBO J.,2003,10.1093/emboj/cdg234
12747832,0960-9822,Curr. Biol.,2003,
12766230,1535-9476,Mol. Cell Proteomics,2003,10.1074/mcp.M300030-MCP200
12768414,1617-4615,Mol. Genet. Genomics,2003,10.1007/s00438-003-0859-6
12782723,1040-4651,Plant Cell,2003,
12782738,1040-4651,Plant Cell,2003,
12783786,0950-1991,Development,2003,
12783788,0950-1991,Development,2003,
12787249,0960-7412,Plant J.,2003,
12787252,0960-7412,Plant J.,2003,
12795696,0960-7412,Plant J.,2003,
12795705,0960-7412,Plant J.,2003,
12805588,0032-0889,Plant Physiol.,2003,10.1104/pp.103.021170
12805603,0032-0889,Plant Physiol.,2003,10.1104/pp.102.017913
12805611,0032-0889,Plant Physiol.,2003,10.1104/pp.102.019281
12805633,0032-0889,Plant Physiol.,2003,10.1104/pp.103.021758
12815100,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2003,10.1073/pnas.1430749100
12815435,0028-0836,Nature,2003,10.1038/nature01636
12821658,0021-9258,J. Biol. Chem.,2003,10.1074/jbc.M305548200
12825701,0167-4412,Plant Mol. Biol.,2003,
12826617,0027-8424,Proc. Natl. Acad. Sci. U.S.A.,2003,10.1073/pnas.1033043100
12827204,1476-4687,Nature,2003,10.1038/nature01696
12834397,0960-7412,Plant J.,2003,
12834401,0960-7412,Plant J.,2003,
12834405,0960-7412,Plant J.,2003,
12835390,0950-1991,Development,2003,
12837250,0092-8674,Cell,2003,
12837548,0006-3002,Biochim. Biophys. Acta,2003,
12837943,1040-4651,Plant Cell,2003,
12837948,1040-4651,Plant Cell,2003,
12837951,1040-4651,Plant Cell,2003,
